item_id,variant,method,gold_count,exact_set,set_precision,set_recall,set_f1,confidence,brier_exact,nll_exact,prediction,gold
291,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.41603315969531,0.17308358996606332,0.5379110780661606,wulfsige s farm || wolf s stone,wulfsige s farm || wulfric s t n
291,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.41602516409752877,0.17307693716237574,0.5378973862903738,wulfsige s farm || wolf s stone,wulfsige s farm || wulfric s t n
291,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,wolf s stone || wulfsige s farm,wulfsige s farm || wulfric s t n
291,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.3749407431717901,0.14058056089021426,0.4699088228148715,wolf s stone,wulfsige s farm || wulfric s t n
291,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.7498814863435802,0.562322243560857,1.385820418822607,wolf s stone || wulfsige s farm,wulfsige s farm || wulfric s t n
291,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.41603315969531,0.17308358996606332,0.5379110780661606,wulfsige s farm || wolf s stone,wulfsige s farm || wulfric s t n
291,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.41602516409752877,0.17307693716237574,0.5378973862903738,wulfsige s farm || wolf s stone,wulfsige s farm || wulfric s t n
292,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9388383764567725,0.8814174971079884,2.794235352439282,baseball,golf || baseball
292,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.7270418865802392,0.07450613168167503,0.31877118745463673,golf || baseball,golf || baseball
292,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.727602777311835,0.07420024692822576,0.31800001525937055,golf || baseball,golf || baseball
292,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9388383764567725,0.8814174971079884,2.794235352439282,baseball,golf || baseball
292,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.7270418865802392,0.07450613168167503,0.31877118745463673,golf || baseball,golf || baseball
292,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.727602777311835,0.07420024692822576,0.31800001525937055,golf || baseball,golf || baseball
292,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9356593395629147,0.8754583997113097,2.7435634924262193,baseball,golf || baseball
292,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,baseball || golf,golf || baseball
292,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,golf || baseball,golf || baseball
292,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,golf || baseball,golf || baseball
293,original,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,original,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,original,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,original,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,duplicate_misinfo_x3,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,misinfo_dominant,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,misinfo_dominant,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
293,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,comedy drama caper film,rock music || comedy drama caper film
294,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.8649673010264562,0.7481684318449922,2.0022383152540897,chef || cricketer,judge || cricketer
294,original,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.5635139031138781,0.3175479190026371,0.8289987555588357,chef,judge || cricketer
294,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.7952816188845404,0.6324728533356154,1.5861199949605242,chef || cricketer,judge || cricketer
294,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.4933669725820555,0.24341096963478268,0.6799683492681113,cricketer || chef,judge || cricketer
294,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.49473723670417996,0.24476493338168778,0.6826766616699779,cricketer || chef,judge || cricketer
294,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.8877112753559342,0.7880313083940592,2.1866818261604184,chef || cricketer,judge || cricketer
294,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.618849285812889,0.3829744385511228,0.9645604067804612,chef,judge || cricketer
294,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.8212347249407488,0.6744264734485073,1.72168164618215,chef || cricketer,judge || cricketer
294,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.4933669725820555,0.24341096963478268,0.6799683492681113,cricketer || chef,judge || cricketer
294,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.49473723670417996,0.24476493338168778,0.6826766616699779,cricketer || chef,judge || cricketer
294,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.8333333333333333,0.6944444444444443,1.7917594692280545,chef || cricketer,judge || cricketer
294,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.37654727898630336,0.14178785331198898,0.472482345103326,chef,judge || cricketer
294,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.7091481725628067,0.5028911306491682,1.2349413255535002,chef || cricketer,judge || cricketer
294,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.5773502691896258,0.3333333333333334,0.8612115025164907,chef || cricketer,judge || cricketer
294,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.5773502691896258,0.3333333333333334,0.8612115025164907,chef || cricketer,judge || cricketer
295,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.875755426055145,0.01543671415473854,0.13266842102862256,106 || 1 473,1 473 || 106
295,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9136676865225433,0.8347886413954564,2.449551319022915,106,1 473 || 106
295,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9795398158390102,0.0004186191359016189,0.02067239327718207,106 || 1 473,1 473 || 106
295,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.9832490634700576,0.0002805938746301593,0.01689282015472201,106 || 1 473,1 473 || 106
295,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.9046458233528147,0.00909241900406261,0.10021176729298006,106 || 1 473,1 473 || 106
295,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9454186302658472,0.002979125922056296,0.056127454591391734,106 || 1 473,1 473 || 106
295,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9999900785453629,0.9999801571891611,11.520811010615798,106,1 473 || 106
295,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9999976486812314,5.5286999514701544e-12,2.3513215329329454e-06,106 || 1 473,1 473 || 106
295,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.9832490634700576,0.0002805938746301593,0.01689282015472201,106 || 1 473,1 473 || 106
295,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.9046458233528147,0.00909241900406261,0.10021176729298006,106 || 1 473,1 473 || 106
295,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.926810445155855,0.005356710938284112,0.07600621635810205,106 || 1 473,1 473 || 106
295,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9996735393452588,0.9993471852670768,8.02720112266183,106,1 473 || 106
295,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9999226309958779,5.985962798851851e-09,7.737199725792525e-05,106 || 1 473,1 473 || 106
295,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.9738828527555128,0.0006821053801902261,0.026464256951468635,106 || 1 473,1 473 || 106
295,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.8988324498124985,0.010234873210940625,0.10665863583747721,106 || 1 473,1 473 || 106
296,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.8625740338336868,0.7440339638441182,1.9846699347612133,romantic comedy || film noir,film noir || erotic thriller
296,original,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.5563387619063414,0.30951281799948077,0.8126939850317381,romantic comedy,film noir || erotic thriller
296,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9306226988286872,0.8660586075751895,2.6681955374287107,romantic comedy || film noir,film noir || erotic thriller
296,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.7543253833523773,0.5690067839697109,1.4037473151393711,romantic comedy || film noir,film noir || erotic thriller
296,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.6733938695004397,0.4534593034807752,1.119000327955802,romantic comedy || film noir,film noir || erotic thriller
296,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9095874442829589,0.8273493187972049,2.4033721305531897,romantic comedy || film noir,film noir || erotic thriller
296,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.9963710742531033,0.9927553176082832,5.618818611997552,romantic comedy,film noir || erotic thriller
296,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9992794645160653,0.9985594482035143,7.235515894695487,romantic comedy || film noir,film noir || erotic thriller
296,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.7543253833523773,0.5690067839697109,1.4037473151393711,romantic comedy || film noir,film noir || erotic thriller
296,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.6733938695004397,0.4534593034807752,1.119000327955802,romantic comedy || film noir,film noir || erotic thriller
296,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9426785381129379,0.8886428262187457,2.8590801723860797,romantic comedy || film noir,film noir || erotic thriller
296,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.9803951694453725,0.9611746882718207,3.931979286242422,romantic comedy,film noir || erotic thriller
296,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9973015272758721,0.994610336306787,5.91506932374694,romantic comedy || film noir,film noir || erotic thriller
296,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.7631105341572668,0.582337687341789,1.4401616354893403,romantic comedy || film noir,film noir || erotic thriller
296,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.6920337106123563,0.4789106566239065,1.1777649520387732,romantic comedy || film noir,film noir || erotic thriller
297,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9177482227489048,0.8422618003587733,2.497970281654052,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.92632419530458,0.8580765148066777,2.6080808281863326,20 april 1910,april 1 1958 || 20 april 1910
297,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9654449670396713,0.9320839843822321,3.3652020675880205,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.6136344832115479,0.37654727898630347,0.9509714228920128,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
297,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.6128187424992234,0.3755468111583295,0.9488623299662218,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
297,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9267817228795368,0.8589243618635625,2.614310201743569,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9124636137543737,0.8325898464256909,2.435700729250068,20 april 1910,april 1 1958 || 20 april 1910
297,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9659620137224034,0.9330826119546407,3.380278134559255,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.6136344832115479,0.37654727898630347,0.9509714228920128,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
297,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.6128187424992234,0.3755468111583295,0.9488623299662218,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
297,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9588741113744522,0.9194395614641454,3.1911174622139935,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9172033809430812,0.8412620420134189,2.491368051070506,20 april 1910,april 1 1958 || 20 april 1910
297,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9684115321013703,0.9378208955069234,3.45496316491283,20 april 1910 || january 1 1960,april 1 1958 || 20 april 1910
297,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.7393545415708019,0.5466451381413707,1.3445941919397797,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
297,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.7391360896958753,0.546322159090909,1.3437564241035698,january 1 1960 || 20 april 1910,april 1 1958 || 20 april 1910
298,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9600343543598228,0.001597252831436218,0.040786209369069244,marc forster || eric bross,eric bross || marc forster
298,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9545356587475815,0.9111383238206794,3.090826969023526,marc forster,eric bross || marc forster
298,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9819278963059838,0.0003266009319272754,0.018237398673766194,marc forster || eric bross,eric bross || marc forster
298,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.16240542029319963,0.7015646799542116,1.8176594756218791,marc forster || eric bross,eric bross || marc forster
298,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.2755283976762867,0.5248591025734887,1.2890645788362984,marc forster || eric bross,eric bross || marc forster
298,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9878080732155369,0.00014864307871770936,0.012266857983786145,marc forster || eric bross,eric bross || marc forster
298,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9999942348202026,0.9999884696736424,12.06367421696798,marc forster,eric bross || marc forster
298,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9999977083374741,5.2517171324086194e-12,2.291665151717687e-06,marc forster || eric bross,eric bross || marc forster
298,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.16240542029319963,0.7015646799542116,1.8176594756218791,marc forster || eric bross,eric bross || marc forster
298,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.2755283976762867,0.5248591025734887,1.2890645788362984,marc forster || eric bross,eric bross || marc forster
298,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9838765563178011,0.0002599654361730386,0.01625484069604909,marc forster || eric bross,eric bross || marc forster
298,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9998786321911552,0.9997572791124555,9.016684880525059,marc forster,eric bross || marc forster
298,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9999517562211144,2.32746220115982e-09,4.824494265410098e-05,marc forster || eric bross,eric bross || marc forster
298,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.9812660313228869,0.9628830242281688,3.977416896177322,marc forster || quentin tarantino,eric bross || marc forster
298,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.9677834634000947,0.9366048320306825,3.435275399254797,marc forster || quentin tarantino,eric bross || marc forster
299,original,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,original,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,original,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,original,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,duplicate_misinfo_x3,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,misinfo_dominant,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,misinfo_dominant,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
299,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,politician,politician || divine bishop
300,original,nli_pool_topk,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,27.631021115928547,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,original,dst_nli_global_top1,3,0.0,0.0,0.0,0.0,0.9697018151423892,0.9403216102904444,3.4966674739506427,23 december 1801,11 november 1798 || 5 february 1768 || 19 december 1811
300,original,dst_nli_global_topk,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.999883470814933,0.999766955208917,9.0573688007358,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,original,dst_nli_factorized_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.04020786871229074,0.0016166727063848087,0.041038547874876576,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,original,dsmt_nli_pcr6_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3284884835806924,0.1079046838451428,0.3982241128765458,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,duplicate_misinfo_x3,nli_pool_topk,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,27.631021115928547,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,duplicate_misinfo_x3,dst_nli_global_top1,3,0.0,0.0,0.0,0.0,0.9999090422244487,0.9998180927222142,9.305115164061265,23 december 1801,11 november 1798 || 5 february 1768 || 19 december 1811
300,duplicate_misinfo_x3,dst_nli_global_topk,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.999999650169292,0.9999993003387064,14.865816491029541,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,duplicate_misinfo_x3,dst_nli_factorized_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.04020786871229074,0.0016166727063848087,0.041038547874876576,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3284884835806924,0.1079046838451428,0.3982241128765458,23 december 1801 || 11 november 1798 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,misinfo_dominant,nli_pool_topk,3,0.0,0.5,0.3333333333333333,0.4,1.0,1.0,27.631021115928547,23 december 1801 || 5 february 1768,11 november 1798 || 5 february 1768 || 19 december 1811
300,misinfo_dominant,dst_nli_global_top1,3,0.0,0.0,0.0,0.0,0.9999226531167119,0.9998453122159642,9.467210275382252,23 december 1801,11 november 1798 || 5 february 1768 || 19 december 1811
300,misinfo_dominant,dst_nli_global_topk,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.999977463902448,0.9999549283127718,10.70039219868179,23 december 1801 || 5 february 1768 || 11 november 1798,11 november 1798 || 5 february 1768 || 19 december 1811
300,misinfo_dominant,dst_nli_factorized_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011690532554543298,0.00013666855140883667,0.011759404119972396,23 december 1801 || 5 february 1768 || 11 november 1798,11 november 1798 || 5 february 1768 || 19 december 1811
300,misinfo_dominant,dsmt_nli_pcr6_provenance,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06406359575317651,0.0041041443008264155,0.06620774899359959,23 december 1801 || 5 february 1768 || 11 november 1798,11 november 1798 || 5 february 1768 || 19 december 1811
301,original,nli_pool_topk,3,0.0,1.0,0.6666666666666666,0.8,1.0,1.0,27.631021115928547,football || 1997 provincial election,football || cricket || 1997 provincial election
301,original,dst_nli_global_top1,3,0.0,1.0,0.3333333333333333,0.5,0.9638778484600362,0.9290605067519485,3.3208489857631824,football,football || cricket || 1997 provincial election
301,original,dst_nli_global_topk,3,1.0,1.0,1.0,1.0,0.9999999999999999,1.232595164407831e-32,1.1102230246251565e-16,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,original,dst_nli_factorized_provenance,3,1.0,1.0,1.0,1.0,0.25072048783989614,0.5614197873428833,1.3834165546205115,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,original,dsmt_nli_pcr6_provenance,3,1.0,1.0,1.0,1.0,0.3007149880407898,0.48899952795079277,1.2015923463961289,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,duplicate_misinfo_x3,nli_pool_topk,3,0.0,1.0,0.6666666666666666,0.8,1.0,1.0,27.631021115928547,football || 1997 provincial election,football || cricket || 1997 provincial election
301,duplicate_misinfo_x3,dst_nli_global_top1,3,0.0,1.0,0.3333333333333333,0.5,0.9638778484600362,0.9290605067519485,3.3208489857631824,football,football || cricket || 1997 provincial election
301,duplicate_misinfo_x3,dst_nli_global_topk,3,1.0,1.0,1.0,1.0,0.9999999999999999,1.232595164407831e-32,1.1102230246251565e-16,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,duplicate_misinfo_x3,dst_nli_factorized_provenance,3,1.0,1.0,1.0,1.0,0.25072048783989614,0.5614197873428833,1.3834165546205115,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,3,1.0,1.0,1.0,1.0,0.3007149880407898,0.48899952795079277,1.2015923463961289,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,misinfo_dominant,nli_pool_topk,3,0.0,1.0,0.6666666666666666,0.8,1.0,1.0,27.631021115928547,football || 1997 provincial election,football || cricket || 1997 provincial election
301,misinfo_dominant,dst_nli_global_top1,3,0.0,1.0,0.3333333333333333,0.5,0.9638778484600362,0.9290605067519485,3.3208489857631824,football,football || cricket || 1997 provincial election
301,misinfo_dominant,dst_nli_global_topk,3,1.0,1.0,1.0,1.0,0.9999999999999999,1.232595164407831e-32,1.1102230246251565e-16,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
301,misinfo_dominant,dst_nli_factorized_provenance,3,1.0,1.0,1.0,1.0,0.25072048783989614,0.5614197873428833,1.3834165546205115,football || 1997 provincial election || cricket,football || cricket || 1997 provincial election
