item_id,rule,eligible,applicability,candidate_count,source_count,gold_count,exact_set,set_precision,set_recall,set_f1,brier,nonspecificity,prediction,gold
311,pcr6,True,True,3,4,3,1.0,1.0,1.0,1.0,0.003334513939493613,1.3712165195360007,spider net grevillea || chuparosa or chiparosa || flame acanthus,chuparosa or chiparosa || flame acanthus || spider net grevillea
311,pcr6_plus,True,True,3,4,3,1.0,1.0,1.0,1.0,0.003510033952364593,1.3648809378164843,spider net grevillea || chuparosa or chiparosa || flame acanthus,chuparosa or chiparosa || flame acanthus || spider net grevillea
312,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.6538811606066326,0.011029283162313322,wang shenzhi || emperor muzong || li deming,emperor muzong || li deming || wang shenzhi
312,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.48405965533078343,0.19430675495501876,wang shenzhi || emperor muzong || li deming,emperor muzong || li deming || wang shenzhi
312,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.4984936250949639,0.16499112742458616,wang shenzhi || emperor muzong || li deming,emperor muzong || li deming || wang shenzhi
313,dempster,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1841286732378133,0.42125286314682703,1988 || 1975 || 1911,1911 || 1945 || 1988
313,pcr6,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.18368839785069327,0.8352006952429895,1988 || 1975 || 1911,1911 || 1945 || 1988
313,pcr6_plus,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.30600489329550734,0.33042625440702333,1988 || 1975 || 1911,1911 || 1945 || 1988
314,dempster,True,True,5,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3362511645938726,0.39481137154605345,1829 1833 || 1870 || 1920,1829 1833 || 1859 || 1870
314,pcr6,True,True,5,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.24140827240878426,0.6877665028728017,1829 1833 || 1870 || 1920,1829 1833 || 1859 || 1870
314,pcr6_plus,True,True,5,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2901352985867229,0.45305030832679605,1829 1833 || 1870 || 1905,1829 1833 || 1859 || 1870
315,dempster,True,True,3,3,3,1.0,1.0,1.0,1.0,0.06027837046706085,1.1499289073288814,abingdon oxfordshire england || abingdon illinois || abingdon virginia,abingdon illinois || abingdon oxfordshire england || abingdon virginia
315,pcr6,True,True,3,3,3,1.0,1.0,1.0,1.0,0.05944978971269696,1.152816896964139,abingdon oxfordshire england || abingdon illinois || abingdon virginia,abingdon illinois || abingdon oxfordshire england || abingdon virginia
315,pcr6_plus,True,True,3,3,3,1.0,1.0,1.0,1.0,0.060898975260875274,1.1457397315168776,abingdon oxfordshire england || abingdon illinois || abingdon virginia,abingdon illinois || abingdon oxfordshire england || abingdon virginia
317,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.6145982528447989,0.050885166781565794,24 march 1982 || 15 december 1903 || 28 may 1860,15 december 1903 || 24 march 1982 || 28 may 1860
317,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.538799628602451,0.1420364692122111,24 march 1982 || 15 december 1903 || 28 may 1860,15 december 1903 || 24 march 1982 || 28 may 1860
317,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.555244212293803,0.11084388969230961,24 march 1982 || 15 december 1903 || 28 may 1860,15 december 1903 || 24 march 1982 || 28 may 1860
318,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.2335968186606692,0.4393030948428004,pyotr chardynin || mario s bato || erwin piscator,erwin piscator || mario s bato || pyotr chardynin
318,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.17494981354248484,0.582269963268215,pyotr chardynin || mario s bato || erwin piscator,erwin piscator || mario s bato || pyotr chardynin
318,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.19738705455244407,0.4408934425006686,pyotr chardynin || mario s bato || erwin piscator,erwin piscator || mario s bato || pyotr chardynin
319,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.0004757912302361695,1.3103418799536304,christopher coppola || stefan ruzowitzky || bryan forbes,bryan forbes || christopher coppola || stefan ruzowitzky
319,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.00046504701219497475,1.3135239852046707,christopher coppola || stefan ruzowitzky || bryan forbes,bryan forbes || christopher coppola || stefan ruzowitzky
319,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.0005271308865545023,1.2977349210783073,christopher coppola || stefan ruzowitzky || bryan forbes,bryan forbes || christopher coppola || stefan ruzowitzky
320,dempster,True,False,2,5,3,0.0,1.0,0.6666666666666666,0.8,0.008198200096757455,0.8221994502651195,snooker player || darts,darts || football soccer || snooker player
320,pcr6,True,False,2,5,3,0.0,1.0,0.6666666666666666,0.8,0.008133502209051065,0.8228846452028422,snooker player || darts,darts || football soccer || snooker player
320,pcr6_plus,True,False,2,5,3,0.0,1.0,0.6666666666666666,0.8,0.008469240527755615,0.8184128114917741,snooker player || darts,darts || football soccer || snooker player
321,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.1296041322624168,0.7757427566669008,r e m || jump5 || peter andre,jump5 || peter andre || r e m
321,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.12141367464968733,0.8019787697487623,r e m || jump5 || peter andre,jump5 || peter andre || r e m
321,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.1307194582068516,0.7655099210285533,r e m || jump5 || peter andre,jump5 || peter andre || r e m
322,dempster,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2728212153469629,0.13144179363744446,baseball || american football || basketball,american football || baseball || cycling
322,pcr6,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12464324638930707,0.7457607574602458,baseball || american football || basketball,american football || baseball || cycling
322,pcr6_plus,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19376426066403515,0.2598797606504844,baseball || american football || basketball,american football || baseball || cycling
323,dempster,True,True,4,6,3,1.0,1.0,1.0,1.0,0.08930725776115499,1.1016525735837641,1 august 1920 || 1958 || 8 march 1897,1 august 1920 || 1958 || 8 march 1897
323,pcr6,True,True,4,6,3,1.0,1.0,1.0,1.0,0.0850376487352308,1.1496036688433005,1 august 1920 || 1958 || 8 march 1897,1 august 1920 || 1958 || 8 march 1897
323,pcr6_plus,True,True,4,6,3,1.0,1.0,1.0,1.0,0.09487887207716468,1.0421312248139658,1 august 1920 || 1958 || 8 march 1897,1 august 1920 || 1958 || 8 march 1897
324,dempster,True,True,4,4,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.26064684358874285,1.2961178253642198,diving || bowling || artistic gymnastics,artistic gymnastics || bowling || sat testing
324,pcr6,True,True,4,4,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2516784111454171,1.322621178924735,diving || bowling || artistic gymnastics,artistic gymnastics || bowling || sat testing
324,pcr6_plus,True,True,4,4,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2690790165439516,1.265589332239268,diving || bowling || artistic gymnastics,artistic gymnastics || bowling || sat testing
325,dempster,True,True,4,4,3,1.0,1.0,1.0,1.0,0.08712743901897751,1.1352946987663939,may 22 1841 || 1715 || october 25 1925,1715 || may 22 1841 || october 25 1925
325,pcr6,True,True,4,4,3,1.0,1.0,1.0,1.0,0.08437347691942108,1.161808442667731,may 22 1841 || 1715 || october 25 1925,1715 || may 22 1841 || october 25 1925
325,pcr6_plus,True,True,4,4,3,1.0,1.0,1.0,1.0,0.09092421809326305,1.0981296238796836,may 22 1841 || 1715 || october 25 1925,1715 || may 22 1841 || october 25 1925
326,dempster,True,True,3,3,3,1.0,1.0,1.0,1.0,0.2223414948906057,0.6528492523822454,487th fighter squadron || bombardment squadron || air expeditionary wing,487th fighter squadron || air expeditionary wing || bombardment squadron
326,pcr6,True,True,3,3,3,1.0,1.0,1.0,1.0,0.2223414948906057,0.6528492523822454,487th fighter squadron || bombardment squadron || air expeditionary wing,487th fighter squadron || air expeditionary wing || bombardment squadron
326,pcr6_plus,True,True,3,3,3,1.0,1.0,1.0,1.0,0.2223414948906057,0.6528492523822454,487th fighter squadron || bombardment squadron || air expeditionary wing,487th fighter squadron || air expeditionary wing || bombardment squadron
327,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.15282566214303422,0.6325187077737754,75 || 1 251 people || 7 094 people,1 251 people || 7 094 people || 75
327,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.08451439975709579,0.8386753102276343,75 || 1 251 people || 7 094 people,1 251 people || 7 094 people || 75
327,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.10517738766607926,0.6589656868014331,75 || 1 251 people || 7 094 people,1 251 people || 7 094 people || 75
328,dempster,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4089788779455278,0.19824154617333192,1660 || 1544 1547 || 1750,1544 1547 || 1660 || 1923
328,pcr6,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08198020559213831,1.2121137731125264,1660 || 1544 1547 || 1750,1544 1547 || 1660 || 1923
328,pcr6_plus,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.11850443581482847,0.6355389231357689,1660 || 1544 1547 || 1750,1544 1547 || 1660 || 1923
329,dempster,True,True,5,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5900329838891054,0.6986649513826443,the beatles || stephen lynch || coldplay,jack s mannequin || mutemath || stephen lynch
329,pcr6,True,True,5,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5304935622194068,0.8299561211648121,the beatles || stephen lynch || coldplay,jack s mannequin || mutemath || stephen lynch
329,pcr6_plus,True,True,5,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5913950665125798,0.6904651538044996,the beatles || stephen lynch || jack s mannequin,jack s mannequin || mutemath || stephen lynch
330,dempster,True,True,3,3,3,1.0,1.0,1.0,1.0,0.15512025357240347,0.9330627034270899,1917 || 21 december 1906 || 1964,1917 || 1964 || 21 december 1906
330,pcr6,True,True,3,3,3,1.0,1.0,1.0,1.0,0.15504628365336426,0.9331998829585791,1917 || 21 december 1906 || 1964,1917 || 1964 || 21 december 1906
330,pcr6_plus,True,True,3,3,3,1.0,1.0,1.0,1.0,0.15515123322927965,0.9324722357440222,1917 || 21 december 1906 || 1964,1917 || 1964 || 21 december 1906
331,dempster,True,True,4,6,3,1.0,1.0,1.0,1.0,0.4490666725974122,0.08472756363076152,24 january 1993 || 16 november 1997 || 1978,16 november 1997 || 1978 || 24 january 1993
331,pcr6,True,True,4,6,3,1.0,1.0,1.0,1.0,0.058209400833025594,1.2858622839415155,24 january 1993 || 1978 || 16 november 1997,16 november 1997 || 1978 || 24 january 1993
331,pcr6_plus,True,True,4,6,3,1.0,1.0,1.0,1.0,0.05081553389964508,0.6374733573261232,24 january 1993 || 1978 || 16 november 1997,16 november 1997 || 1978 || 24 january 1993
332,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.025676703008318872,0.05645728471311276,536 || 7 899 || 3 870,3 870 || 536 || 7 899
332,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.0010170856473414429,1.0990389343381097,536 || 7 899 || 3 870,3 870 || 536 || 7 899
332,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.0016076335523310128,0.851814320284901,536 || 7 899 || 3 870,3 870 || 536 || 7 899
333,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.6215237008650083,0.03180625658261151,1 august 1917 || 1952 || 30 may 1945,1 august 1917 || 1952 || 30 may 1945
333,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.23941512427823577,0.4953512562151237,1 august 1917 || 1952 || 30 may 1945,1 august 1917 || 1952 || 30 may 1945
333,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.3534727335149637,0.16771990209428425,1 august 1917 || 30 may 1945 || 1952,1 august 1917 || 1952 || 30 may 1945
334,dempster,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08872800664464547,1.6348949116697133,clinton sparks || symphony x || jay z,clinton sparks || gregory berns || symphony x
334,pcr6,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0886292586007773,1.638949425515995,clinton sparks || symphony x || jay z,clinton sparks || gregory berns || symphony x
334,pcr6_plus,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08983117051638657,1.6158573573706738,clinton sparks || symphony x || jay z,clinton sparks || gregory berns || symphony x
335,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.6068862185417812,0.001922318527781606,infantry regiment || 371st bombardment squadron || engineer construction battalion,371st bombardment squadron || engineer construction battalion || infantry regiment
335,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.03539364692319074,0.8851445632506455,infantry regiment || 371st bombardment squadron || engineer construction battalion,371st bombardment squadron || engineer construction battalion || infantry regiment
335,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.03566625565179288,0.881714487055534,infantry regiment || 371st bombardment squadron || engineer construction battalion,371st bombardment squadron || engineer construction battalion || infantry regiment
336,dempster,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.35566698892000204,0.009871470489654451,opera || 243 year cycle,243 year cycle || opera || rock album
336,pcr6,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.0345821909063973,0.38143170408314947,opera || 243 year cycle,243 year cycle || opera || rock album
336,pcr6_plus,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.06881451759567991,0.0012634542008019703,opera || 243 year cycle,243 year cycle || opera || rock album
337,dempster,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.05233313555344091,0.5159140140533744,112 bc || 148 bc,112 bc || 148 bc || 58 bc
337,pcr6,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.04788687222080282,0.5380913400022743,112 bc || 148 bc,112 bc || 148 bc || 58 bc
337,pcr6_plus,True,False,2,6,3,0.0,1.0,0.6666666666666666,0.8,0.06112242898125707,0.48541238753089555,112 bc || 148 bc,112 bc || 148 bc || 58 bc
338,dempster,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5986677649049646,0.04072492114488653,15 august 1966 || 7 july 1965 || 15 august 1970,1943 || 1959 || 7 july 1965
338,pcr6,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3255734882834611,1.2466951710757062,15 august 1966 || 7 july 1965 || 15 august 1970,1943 || 1959 || 7 july 1965
338,pcr6_plus,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3823648460468019,0.8934963431523331,15 august 1966 || 7 july 1965 || 15 august 1970,1943 || 1959 || 7 july 1965
339,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.019301176263830756,1.1038685644573378,1990 91 season || 2016 || 2010,1990 91 season || 2010 || 2016
339,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.018289330788599577,1.1171906273848458,1990 91 season || 2016 || 2010,1990 91 season || 2010 || 2016
339,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.022442160546003058,1.0728329824991127,1990 91 season || 2016 || 2010,1990 91 season || 2010 || 2016
340,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.06527237920259724,0.19419653406292692,1952 || 1 may 1943 || late 1914,1 may 1943 || 1952 || late 1914
340,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.024363731560045097,0.9519902801281468,1952 || 1 may 1943 || late 1914,1 may 1943 || 1952 || late 1914
340,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.08868922725903117,0.4000858182743799,1952 || 1 may 1943 || late 1914,1 may 1943 || 1952 || late 1914
341,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.3274489032117465,0.37735121029344715,1670 || 1569 || 1609,1569 || 1609 || 1670
341,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.2883152121526248,0.45097590248976727,1670 || 1569 || 1609,1569 || 1609 || 1670
341,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.32443581407651295,0.3763098536020633,1670 || 1569 || 1609,1569 || 1609 || 1670
342,dempster,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.23850896329189866,0.40651405232102805,1928 || 1918 || 1892,1892 || 1926 1927 || 1928
342,pcr6,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15662402212224463,0.9081492243106819,1928 || 1918 || 1892,1892 || 1926 1927 || 1928
342,pcr6_plus,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12658973801016088,0.47005220887147814,1928 || 1892 || 1918,1892 || 1926 1927 || 1928
343,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.5597171407322806,0.10261317096014025,1870 || 1848 || 1882,1848 || 1870 || 1882
343,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.5210834205767427,0.14693456458934204,1870 || 1848 || 1882,1848 || 1870 || 1882
343,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.5228135793950127,0.142990606929317,1870 || 1848 || 1882,1848 || 1870 || 1882
344,dempster,True,False,2,3,3,0.0,1.0,0.6666666666666666,0.8,7.378331225479697e-05,0.9396196958852181,1566 || 8 october 1680,1566 || 1640 || 8 october 1680
344,pcr6,True,False,2,3,3,0.0,1.0,0.6666666666666666,0.8,7.360143006636532e-05,0.939627617427033,1566 || 8 october 1680,1566 || 1640 || 8 october 1680
344,pcr6_plus,True,False,2,3,3,0.0,1.0,0.6666666666666666,0.8,7.211548466683651e-05,0.9387459554963754,1566 || 8 october 1680,1566 || 1640 || 8 october 1680
345,dempster,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3398247780595318,0.35109292603960307,30 july 1953 || 15 january 1955 || 15 january 1960,14 may 1869 || 25 june 1942 || 30 july 1953
345,pcr6,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2743999716290776,0.8889172971891435,30 july 1953 || 15 january 1955 || 15 january 1960,14 may 1869 || 25 june 1942 || 30 july 1953
345,pcr6_plus,True,True,4,6,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3426862493014712,0.4561701038966323,30 july 1953 || 15 january 1955 || 15 january 1960,14 may 1869 || 25 june 1942 || 30 july 1953
346,dempster,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4247526674438413,0.27534768191518005,marina prior || willie nelson || elton john,joni mitchell || marina prior || willie nelson
346,pcr6,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3082209663126102,0.5206963174409956,marina prior || willie nelson || elton john,joni mitchell || marina prior || willie nelson
346,pcr6_plus,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36001984808843057,0.33991509856837826,marina prior || willie nelson || elton john,joni mitchell || marina prior || willie nelson
347,dempster,True,True,3,3,3,1.0,1.0,1.0,1.0,0.08346950016372366,0.8972748836429032,donald box || reginald clarry || ronald bell,donald box || reginald clarry || ronald bell
347,pcr6,True,True,3,3,3,1.0,1.0,1.0,1.0,0.08175753266975934,0.9058357756725407,donald box || reginald clarry || ronald bell,donald box || reginald clarry || ronald bell
347,pcr6_plus,True,True,3,3,3,1.0,1.0,1.0,1.0,0.09266082852366868,0.8632165460301424,donald box || reginald clarry || ronald bell,donald box || reginald clarry || ronald bell
348,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.022949778502579645,0.9594998775966059,italo turkish war || 1982 lebanon war || world war ii,1982 lebanon war || italo turkish war || world war ii
348,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.020841081024949987,0.9935344334106708,italo turkish war || 1982 lebanon war || world war ii,1982 lebanon war || italo turkish war || world war ii
348,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.03178960515257256,0.8953759699748852,italo turkish war || 1982 lebanon war || world war ii,1982 lebanon war || italo turkish war || world war ii
349,dempster,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3641006712140193,0.05117817962927685,25 139 || 1 636 people || 1 500,1 636 people || 25 139 || 909
349,pcr6,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08127986307697141,1.230302643336304,25 139 || 1 636 people || 1 500,1 636 people || 25 139 || 909
349,pcr6_plus,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0877766452307969,0.9562632182059875,25 139 || 1 636 people || 1 500,1 636 people || 25 139 || 909
350,dempster,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.20597221341089,0.08777579819389617,salem massachusetts || contoocook village || raymond new hampshire,contoocook village || raymond new hampshire || stoneham massachusetts
350,pcr6,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.023411095043437,0.26774877194286106,salem massachusetts || contoocook village || raymond new hampshire,contoocook village || raymond new hampshire || stoneham massachusetts
350,pcr6_plus,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0584196709882294,0.20666222132446907,salem massachusetts || contoocook village || raymond new hampshire,contoocook village || raymond new hampshire || stoneham massachusetts
351,dempster,True,True,5,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6003537064747904,0.4671201743434967,1955 || 1964 to 1982 || 1963,1963 || 1964 to 1982 || 2006
351,pcr6,True,True,5,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4637192627218187,0.8200099457753246,1955 || 1964 to 1982 || 1963,1963 || 1964 to 1982 || 2006
351,pcr6_plus,True,True,5,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6327741115424569,0.35179489680543813,1955 || 1964 to 1982 || 1963,1963 || 1964 to 1982 || 2006
352,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.06680089132729239,0.17884133713212694,author || politician || 1970 atlanta braves,1970 atlanta braves || author || politician
352,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.0021064395576180957,0.9902091565929878,politician || 1970 atlanta braves || author,1970 atlanta braves || author || politician
352,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.036643988878073026,0.15452680728986712,politician || 1970 atlanta braves || author,1970 atlanta braves || author || politician
353,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.4115385386578883,0.1785173701041298,4 284 || 740 || 240,240 || 4 284 || 740
353,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.21685715480076873,0.5351302899049093,4 284 || 740 || 240,240 || 4 284 || 740
353,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.3295987701345965,0.20463995652168313,4 284 || 740 || 240,240 || 4 284 || 740
354,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.5690026760926279,0.08788723402689283,lu elliott || joe cocker || the beatles,joe cocker || lu elliott || the beatles
354,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.46808339578110725,0.2195117580697596,lu elliott || the beatles || joe cocker,joe cocker || lu elliott || the beatles
354,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.48539576509414917,0.17917939382665787,lu elliott || the beatles || joe cocker,joe cocker || lu elliott || the beatles
355,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.13130139241409064,0.2683030026848308,december 1991 || november 3 1992 || 1997,1997 || december 1991 || november 3 1992
355,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.05368422180820609,0.7193637699361851,december 1991 || november 3 1992 || 1997,1997 || december 1991 || november 3 1992
355,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.14280099235741017,0.1342223430964554,december 1991 || november 3 1992 || 1997,1997 || december 1991 || november 3 1992
356,dempster,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14636525130314876,1.1818441832541091,boxing || wrestling || rugby union,boxing || professional wrestling || rugby union
356,pcr6,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14668251354562276,1.191193598506584,boxing || wrestling || rugby union,boxing || professional wrestling || rugby union
356,pcr6_plus,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14480819854982144,1.1529995581431285,boxing || wrestling || rugby union,boxing || professional wrestling || rugby union
357,dempster,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4397573989698659,0.9613700670964818,january 1 1700 || october 12 1666 || 1699 or 1701,1530 || 1699 or 1701 || october 12 1666
357,pcr6,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4188982808573249,1.002110864972553,january 1 1700 || october 12 1666 || 1699 or 1701,1530 || 1699 or 1701 || october 12 1666
357,pcr6_plus,True,True,4,5,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4397270132299026,0.9602741357513627,january 1 1700 || october 12 1666 || 1699 or 1701,1530 || 1699 or 1701 || october 12 1666
358,dempster,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000597601672982486,0.36029996862442404,1884 || 1862 || 1920,1862 || 1884 || 1923 1929
358,pcr6,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0032213376562793324,0.556286045612779,1884 || 1862 || 1920,1862 || 1884 || 1923 1929
358,pcr6_plus,True,True,3,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.002019928210454505,0.3602711631559571,1884 || 1862 || 1920,1862 || 1884 || 1923 1929
359,dempster,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.32221561658705083,1.0208332100704551,the beatles || sandie shaw || boney m,boney m || sandie shaw || the drifters
359,pcr6,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2902320969067405,1.117173604037123,the beatles || sandie shaw || boney m,boney m || sandie shaw || the drifters
359,pcr6_plus,True,True,4,6,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3162320331288078,0.9952067022542932,the beatles || sandie shaw || boney m,boney m || sandie shaw || the drifters
360,dempster,True,True,3,5,3,1.0,1.0,1.0,1.0,0.10132167753722776,0.878446296606079,1961 || 1922 || 1985,1922 || 1961 || 1985
360,pcr6,True,True,3,5,3,1.0,1.0,1.0,1.0,0.09779061285705146,0.8910453629357338,1961 || 1922 || 1985,1922 || 1961 || 1985
360,pcr6_plus,True,True,3,5,3,1.0,1.0,1.0,1.0,0.10270989452006374,0.8710046261861075,1961 || 1922 || 1985,1922 || 1961 || 1985
361,dempster,True,True,3,6,3,1.0,1.0,1.0,1.0,0.3981936833829988,0.22146993220072417,61 || 186 || 316,186 || 316 || 61
361,pcr6,True,True,3,6,3,1.0,1.0,1.0,1.0,0.05223221062999912,0.7926371680557206,61 || 316 || 186,186 || 316 || 61
361,pcr6_plus,True,True,3,6,3,1.0,1.0,1.0,1.0,0.08797713436409342,0.2707396238739988,61 || 316 || 186,186 || 316 || 61
